po_id,order_date_key,delivery_date_key,supplier_key,item_category_key,order_status_key,compliance_key,quantity,unit_price,negotiated_price,defective_units,defective_units_filled,defective_units_missing,gross_po_value,negotiated_po_value,realized_savings,savings_rate_pct,defect_rate_pct,defective_cost_exposure,procurement_lead_time_days,non_compliant_flag,spend_at_risk,order_status_risk,currency_code,supplier,supplier_risk_score,supplier_segment,item_category,order_status,compliance,order_date,delivery_date
PO-00594,20230502,20230520,3,3,1,2,166.0,95.65,94.48,23.0,23.0,0,15877.900000000001,15683.68,194.22000000000116,0.012232096184004254,0.13855421686746988,2173.04,18.0,0,0.0,1.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Cancelled,Yes,2023-05-02,2023-05-20
PO-00595,20230918,20230921,1,1,2,2,1903.0,83.49,82.33,43.0,43.0,0,158881.47,156673.99,2207.4800000000105,0.013893879506527793,0.02259590120861797,3540.19,3.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-09-18,2023-09-21
PO-00596,20220316,20220329,3,3,3,2,840.0,83.42,80.35,153.0,153.0,0,70072.8,67494.0,2578.800000000003,0.0368017262047471,0.18214285714285713,12293.55,13.0,0,0.0,0.7,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Partially Delivered,Yes,2022-03-16,2022-03-29
PO-00597,20230412,,3,2,2,2,1200.0,74.49,64.63,161.0,161.0,0,89388.0,77556.0,11832.0,0.13236676063901195,0.13416666666666666,10405.429999999998,,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,Yes,2023-04-12,
PO-00598,20230301,20230318,5,5,2,2,1466.0,77.37,70.35,72.0,72.0,0,113424.42000000001,103133.09999999999,10291.320000000022,0.09073284218689433,0.04911323328785812,5065.2,17.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2023-03-01,2023-03-18
PO-00599,20231007,20231021,1,3,2,2,1981.0,95.5,94.39,49.0,49.0,0,189185.5,186986.59,2198.9100000000035,0.011623036649214678,0.024734982332155476,4625.11,14.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-10-07,2023-10-21
PO-00600,20230813,20230816,5,4,2,2,1062.0,35.55,32.38,,0.0,1,37754.1,34387.560000000005,3366.5399999999936,0.08917018284106876,0.0,0.0,3.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2023-08-13,2023-08-16
PO-00601,20220719,20220730,1,2,2,2,1714.0,55.67,55.09,42.0,42.0,0,95418.38,94424.26000000001,994.1199999999953,0.01041853781210701,0.024504084014002333,2313.78,11.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2022-07-19,2022-07-30
PO-00602,20231215,20231230,1,3,2,2,1131.0,33.35,31.28,23.0,23.0,0,37718.85,35377.68,2341.1699999999983,0.06206896551724134,0.020335985853227233,719.44,15.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-12-15,2023-12-30
PO-00603,20230129,20230215,1,3,2,2,683.0,104.82,101.34,,0.0,1,71592.06,69215.22,2376.8399999999965,0.033199771036061775,0.0,0.0,17.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-01-29,2023-02-15
PO-00604,20230522,20230609,5,4,3,2,562.0,102.56,90.88,38.0,38.0,0,57638.72,51074.56,6564.1600000000035,0.11388455538221534,0.06761565836298933,3453.4399999999996,18.0,0,0.0,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Partially Delivered,Yes,2023-05-22,2023-06-09
PO-00605,20230214,20230220,1,1,2,2,1824.0,14.43,14.11,36.0,36.0,0,26320.32,25736.64,583.6800000000003,0.022176022176022187,0.019736842105263157,507.96,6.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-02-14,2023-02-20
PO-00606,20220907,20220912,2,1,3,2,851.0,76.44,74.76,91.0,91.0,0,65050.439999999995,63620.76,1429.679999999993,0.021978021978021872,0.10693301997649823,6803.160000000001,5.0,0,0.0,0.7,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Partially Delivered,Yes,2022-09-07,2022-09-12
PO-00607,20220601,20220603,2,3,2,2,1169.0,95.6,82.16,103.0,103.0,0,111756.4,96045.04,15711.36,0.14058577405857742,0.08810949529512403,8462.48,2.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2022-06-01,2022-06-03
PO-00608,20231103,20231120,4,2,2,2,1711.0,29.14,26.35,48.0,48.0,0,49858.54,45084.850000000006,4773.689999999995,0.09574468085106373,0.028053769725306838,1264.8000000000002,17.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-11-03,2023-11-20
PO-00609,20231206,20231212,2,4,4,2,1191.0,68.14,61.71,112.0,112.0,0,81154.74,73496.61,7658.130000000005,0.09436454358673325,0.09403862300587741,6911.52,6.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Pending,Yes,2023-12-06,2023-12-12
PO-00610,20220106,20220114,4,1,2,2,609.0,92.39,82.75,29.0,29.0,0,56265.51,50394.75,5870.760000000002,0.10434029656889277,0.047619047619047616,2399.75,8.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2022-01-06,2022-01-14
PO-00611,20220420,20220507,2,3,2,2,1674.0,13.25,11.77,181.0,181.0,0,22180.5,19702.98,2477.5200000000004,0.11169811320754719,0.1081242532855436,2130.37,17.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2022-04-20,2022-05-07
PO-00612,20230312,20230315,5,2,2,2,537.0,77.86,71.18,20.0,20.0,0,41810.82,38223.66,3587.159999999996,0.08579501669663489,0.037243947858473,1423.6000000000001,3.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Delivered,Yes,2023-03-12,2023-03-15
PO-00613,20220813,20220831,4,1,2,2,1310.0,38.05,37.0,45.0,45.0,0,49845.49999999999,48470.0,1375.4999999999927,0.027595269382391447,0.03435114503816794,1665.0,18.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2022-08-13,2022-08-31
PO-00614,20220630,20220710,3,5,2,2,1958.0,95.53,91.72,308.0,308.0,0,187047.74,179587.76,7459.979999999981,0.03988275934261479,0.15730337078651685,28249.76,10.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2022-06-30,2022-07-10
PO-00615,20231214,20231217,3,3,2,2,946.0,108.6,101.78,146.0,146.0,0,102735.59999999999,96283.88,6451.719999999987,0.06279926335174942,0.1543340380549683,14859.880000000001,3.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2023-12-14,2023-12-17
PO-00616,20230615,20230621,2,4,3,2,1345.0,103.06,95.14,,0.0,1,138615.7,127963.3,10652.400000000009,0.07684843780322148,0.0,0.0,6.0,0,0.0,0.7,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Partially Delivered,Yes,2023-06-15,2023-06-21
PO-00617,20230421,20230510,3,2,2,1,1262.0,56.63,51.46,,0.0,1,71467.06,64942.520000000004,6524.539999999994,0.09129436694331618,0.0,0.0,19.0,1,64942.520000000004,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,No,2023-04-21,2023-05-10
PO-00618,20220221,20220313,2,3,4,2,753.0,88.02,79.92,75.0,75.0,0,66279.06,60179.76,6099.299999999996,0.09202453987730055,0.099601593625498,5994.0,20.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Pending,Yes,2022-02-21,2022-03-13
PO-00619,20230725,20230814,2,1,2,2,1520.0,93.75,81.63,149.0,149.0,0,142500.0,124077.59999999999,18422.40000000001,0.12928000000000006,0.09802631578947368,12162.869999999999,20.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,Yes,2023-07-25,2023-08-14
PO-00620,20220913,20221002,3,3,2,2,630.0,40.27,37.54,76.0,76.0,0,25370.100000000002,23650.2,1719.9000000000015,0.06779240129128389,0.12063492063492064,2853.04,19.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2022-09-13,2022-10-02
PO-00621,20220505,20220506,3,3,2,2,839.0,86.29,82.51,110.0,110.0,0,72397.31000000001,69225.89,3171.420000000013,0.04380577123652816,0.13110846245530394,9076.1,1.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2022-05-05,2022-05-06
PO-00622,20230413,20230502,1,1,2,2,910.0,14.33,14.07,27.0,27.0,0,13040.3,12803.7,236.59999999999854,0.018143754361479303,0.02967032967032967,379.89,19.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-04-13,2023-05-02
PO-00623,20220517,20220524,4,5,2,2,296.0,64.94,63.61,,0.0,1,19222.239999999998,18828.56,393.67999999999665,0.02048044348629487,0.0,0.0,7.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Delivered,Yes,2022-05-17,2022-05-24
PO-00624,20230421,20230505,2,2,2,2,1149.0,33.0,30.65,141.0,141.0,0,37917.0,35216.85,2700.1500000000015,0.07121212121212125,0.1227154046997389,4321.65,14.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,Yes,2023-04-21,2023-05-05
PO-00625,20231115,20231116,3,1,2,1,203.0,23.14,20.0,,0.0,1,4697.42,4060.0,637.4200000000001,0.13569576490924806,0.0,0.0,1.0,1,4060.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,No,2023-11-15,2023-11-16
PO-00626,20230628,20230716,4,3,2,2,1729.0,18.36,16.34,47.0,47.0,0,31744.44,28251.86,3492.579999999998,0.11002178649237468,0.027183342972816656,767.98,18.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-06-28,2023-07-16
PO-00627,20230727,20230806,3,3,2,2,1508.0,79.21,73.27,226.0,226.0,0,119448.68,110491.15999999999,8957.520000000004,0.0749905314985482,0.14986737400530503,16559.02,10.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2023-07-27,2023-08-06
PO-00628,20230902,20230915,3,4,3,1,1046.0,44.65,40.1,165.0,165.0,0,46703.9,41944.6,4759.300000000003,0.10190369540873466,0.1577437858508604,6616.5,13.0,1,41944.6,0.7,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Partially Delivered,No,2023-09-02,2023-09-15
PO-00629,20221121,20221124,1,3,2,2,1159.0,78.99,71.69,14.0,14.0,0,91549.40999999999,83088.70999999999,8460.699999999997,0.09241676161539433,0.012079378774805867,1003.66,3.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-11-21,2022-11-24
PO-00630,20230330,20230405,2,1,2,1,746.0,16.99,15.35,69.0,69.0,0,12674.539999999999,11451.1,1223.4399999999987,0.09652736904061203,0.09249329758713137,1059.1499999999999,6.0,1,11451.1,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,No,2023-03-30,2023-04-05
PO-00631,20230920,20231006,2,4,2,2,1358.0,42.21,38.75,128.0,128.0,0,57321.18,52622.5,4698.68,0.08197109689647003,0.09425625920471281,4960.0,16.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2023-09-20,2023-10-06
PO-00632,20230601,20230612,5,3,2,2,1293.0,63.53,59.42,79.0,79.0,0,82144.29000000001,76830.06,5314.2300000000105,0.06469384542735727,0.06109822119102862,4694.18,11.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2023-06-01,2023-06-12
PO-00633,20230313,20230324,1,1,2,2,1142.0,86.85,74.28,30.0,30.0,0,99182.7,84827.76,14354.940000000002,0.1447322970639033,0.02626970227670753,2228.4,11.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-03-13,2023-03-24
PO-00634,20230716,20230727,4,2,2,2,1120.0,42.17,37.47,33.0,33.0,0,47230.4,41966.4,5264.0,0.11145364002845624,0.029464285714285714,1236.51,11.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-07-16,2023-07-27
PO-00635,20230402,20230414,1,2,2,2,1058.0,71.3,62.04,,0.0,1,75435.4,65638.31999999999,9797.080000000002,0.12987377279102388,0.0,0.0,12.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2023-04-02,2023-04-14
PO-00636,20220612,,4,3,2,2,143.0,91.98,86.02,5.0,5.0,0,13153.140000000001,12300.859999999999,852.2800000000025,0.06479669493368141,0.03496503496503497,430.09999999999997,,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2022-06-12,
PO-00637,20230502,20230514,2,2,2,2,1823.0,70.66,66.92,202.0,202.0,0,128813.18,121995.16,6818.0199999999895,0.052929521652986054,0.11080636313768513,13517.84,12.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,Yes,2023-05-02,2023-05-14
PO-00638,20230406,20230410,5,3,2,2,1007.0,33.29,28.48,49.0,49.0,0,33523.03,28679.36,4843.669999999998,0.14448783418443972,0.04865938430983118,1395.52,4.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2023-04-06,2023-04-10
PO-00639,20220923,20221008,5,4,2,1,1061.0,12.68,12.36,56.0,56.0,0,13453.48,13113.96,339.52000000000044,0.025236593059936942,0.0527803958529689,692.16,15.0,1,13113.96,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,No,2022-09-23,2022-10-08
PO-00640,20220911,20220926,2,2,4,2,502.0,91.84,82.33,,0.0,1,46103.68,41329.659999999996,4774.020000000004,0.10354965156794434,0.0,0.0,15.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Pending,Yes,2022-09-11,2022-09-26
PO-00641,20231015,20231019,3,4,2,1,1277.0,13.17,11.63,199.0,199.0,0,16818.09,14851.51,1966.58,0.11693242217160212,0.1558339859044636,2314.3700000000003,4.0,1,14851.51,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,No,2023-10-15,2023-10-19
PO-00642,20221011,20221024,1,4,2,2,961.0,92.72,88.49,22.0,22.0,0,89103.92,85038.89,4065.029999999999,0.045621225194132864,0.022892819979188347,1946.78,13.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-10-11,2022-10-24
PO-00643,20230618,20230702,5,4,2,2,267.0,62.5,61.18,17.0,17.0,0,16687.5,16335.06,352.4400000000005,0.02112000000000003,0.06367041198501873,1040.06,14.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2023-06-18,2023-07-02
PO-00644,20230512,20230518,3,5,1,2,523.0,102.08,99.59,,0.0,1,53387.84,52085.57,1302.2699999999968,0.024392633228840065,0.0,0.0,6.0,0,0.0,1.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Cancelled,Yes,2023-05-12,2023-05-18
PO-00645,20231004,20231023,4,1,4,2,481.0,90.49,77.17,,0.0,1,43525.689999999995,37118.770000000004,6406.919999999991,0.14719858547905826,0.0,0.0,19.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Pending,Yes,2023-10-04,2023-10-23
PO-00646,20220902,20220909,5,3,2,2,390.0,103.81,100.12,20.0,20.0,0,40485.9,39046.8,1439.0999999999985,0.03554570850592425,0.05128205128205128,2002.4,7.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2022-09-02,2022-09-09
PO-00647,20221009,20221025,4,4,2,2,600.0,43.43,38.76,22.0,22.0,0,26058.0,23256.0,2802.0,0.10752935758692149,0.03666666666666667,852.7199999999999,16.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Delivered,Yes,2022-10-09,2022-10-25
PO-00648,20230327,,3,3,2,1,1685.0,84.58,75.21,253.0,253.0,0,142517.3,126728.84999999999,15788.449999999997,0.11078269094348545,0.15014836795252226,19028.129999999997,,1,126728.84999999999,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,No,2023-03-27,
PO-00649,20220321,20220331,4,4,1,2,1362.0,46.64,42.85,33.0,33.0,0,63523.68,58361.700000000004,5161.979999999996,0.08126072041166374,0.024229074889867842,1414.05,10.0,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Cancelled,Yes,2022-03-21,2022-03-31
PO-00650,20240101,20240104,3,1,4,2,1327.0,59.57,56.44,169.0,169.0,0,79049.39,74895.87999999999,4153.510000000009,0.052543226456270055,0.12735493594574226,9538.359999999999,3.0,0,0.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Pending,Yes,2024-01-01,2024-01-04
PO-00651,20221020,,4,2,2,2,1807.0,69.47,60.0,50.0,50.0,0,125532.29,108420.0,17112.289999999994,0.13631783503670644,0.02767017155506364,3000.0,,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-10-20,
PO-00652,20220829,20220906,1,3,4,2,406.0,91.73,89.13,,0.0,1,37242.380000000005,36186.78,1055.6000000000058,0.028344053199607696,0.0,0.0,8.0,0,0.0,0.5,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Pending,Yes,2022-08-29,2022-09-06
PO-00653,20221006,20221018,5,5,3,1,72.0,103.0,89.49,1.0,1.0,0,7416.0,6443.28,972.7200000000003,0.13116504854368935,0.013888888888888888,89.49,12.0,1,6443.28,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Partially Delivered,No,2022-10-06,2022-10-18
PO-00654,20221210,20221220,5,3,2,1,1835.0,83.5,82.36,85.0,85.0,0,153222.5,151130.6,2091.899999999994,0.013652694610778405,0.04632152588555858,7000.6,10.0,1,151130.6,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,No,2022-12-10,2022-12-20
PO-00655,20221124,20221210,3,1,4,1,571.0,49.98,45.58,,0.0,1,28538.579999999998,26026.18,2512.399999999998,0.08803521408563418,0.0,0.0,16.0,1,26026.18,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Pending,No,2022-11-24,2022-12-10
PO-00656,20230708,20230709,4,4,2,2,1831.0,52.24,50.44,60.0,60.0,0,95651.44,92355.64,3295.800000000003,0.03445635528330784,0.03276897870016385,3026.3999999999996,1.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Delivered,Yes,2023-07-08,2023-07-09
PO-00657,20220324,20220407,2,3,4,2,1910.0,77.15,68.49,170.0,170.0,0,147356.5,130815.9,16540.600000000006,0.11224886584575507,0.08900523560209424,11643.3,14.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Pending,Yes,2022-03-24,2022-04-07
PO-00658,20220522,20220531,5,1,3,2,1173.0,32.12,29.18,,0.0,1,37676.759999999995,34228.14,3448.6199999999953,0.09153175591531745,0.0,0.0,9.0,0,0.0,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Partially Delivered,Yes,2022-05-22,2022-05-31
PO-00659,20220604,20220617,4,4,3,2,851.0,20.44,19.22,22.0,22.0,0,17394.440000000002,16356.22,1038.220000000003,0.059686888454011905,0.025851938895417155,422.84,13.0,0,0.0,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Partially Delivered,Yes,2022-06-04,2022-06-17
PO-00660,20220825,20220907,4,2,1,2,1253.0,43.38,38.01,34.0,34.0,0,54355.14000000001,47626.53,6728.610000000008,0.12378976486860317,0.02713487629688747,1292.34,13.0,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Cancelled,Yes,2022-08-25,2022-09-07
PO-00661,20230128,20230215,1,1,2,2,1296.0,38.0,33.42,33.0,33.0,0,49248.0,43312.32,5935.68,0.12052631578947369,0.02546296296296296,1102.8600000000001,18.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-01-28,2023-02-15
PO-00662,20231212,20231230,2,5,2,2,1979.0,40.88,39.46,221.0,221.0,0,80901.52,78091.34,2810.1800000000076,0.0347358121330725,0.11167256189994947,8720.66,18.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2023-12-12,2023-12-30
PO-00663,20220606,20220619,5,3,2,2,811.0,31.8,30.33,58.0,58.0,0,25789.8,24597.629999999997,1192.170000000002,0.046226415094339696,0.07151664611590629,1759.1399999999999,13.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2022-06-06,2022-06-19
PO-00664,20231225,20240112,1,1,2,2,1732.0,15.37,14.7,38.0,38.0,0,26620.84,25460.399999999998,1160.4400000000023,0.043591411841249275,0.021939953810623556,558.6,18.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-12-25,2024-01-12
PO-00665,20220808,20220828,2,4,2,2,491.0,12.01,11.67,47.0,47.0,0,5896.91,5729.97,166.9399999999996,0.02830974188176513,0.09572301425661914,548.49,20.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2022-08-08,2022-08-28
PO-00666,20220307,20220311,5,4,1,2,1681.0,99.88,96.38,90.0,90.0,0,167898.28,162014.78,5883.5,0.035042050460552664,0.05353955978584176,8674.199999999999,4.0,0,0.0,1.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Cancelled,Yes,2022-03-07,2022-03-11
PO-00667,20230301,20230305,1,5,3,2,818.0,51.89,47.85,12.0,12.0,0,42446.020000000004,39141.3,3304.720000000001,0.07785700520331472,0.014669926650366748,574.2,4.0,0,0.0,0.7,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Partially Delivered,Yes,2023-03-01,2023-03-05
PO-00668,20230222,20230305,2,3,2,2,1065.0,47.49,41.42,113.0,113.0,0,50576.85,44112.3,6464.549999999996,0.12781638239629386,0.10610328638497653,4680.46,11.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2023-02-22,2023-03-05
PO-00669,20221205,20221217,5,4,2,2,1398.0,75.08,67.09,57.0,57.0,0,104961.84,93791.82,11170.01999999999,0.10641981885988269,0.0407725321888412,3824.13,12.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2022-12-05,2022-12-17
PO-00670,20230710,20230717,2,4,2,2,565.0,32.31,29.76,60.0,60.0,0,18255.15,16814.4,1440.75,0.07892293407613742,0.10619469026548672,1785.6000000000001,7.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2023-07-10,2023-07-17
PO-00671,20230423,20230506,4,4,4,2,1089.0,102.66,89.21,33.0,33.0,0,111796.73999999999,97149.68999999999,14647.050000000003,0.13101500097408927,0.030303030303030304,2943.93,13.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Pending,Yes,2023-04-23,2023-05-06
PO-00672,20230302,20230304,3,1,2,1,841.0,86.43,83.77,125.0,125.0,0,72687.63,70450.56999999999,2237.060000000012,0.030776350804119106,0.14863258026159334,10471.25,2.0,1,70450.56999999999,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,No,2023-03-02,2023-03-04
PO-00673,20220305,20220316,3,1,2,2,385.0,18.23,17.74,,0.0,1,7018.55,6829.9,188.65000000000055,0.026878771256171222,0.0,0.0,11.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,Yes,2022-03-05,2022-03-16
PO-00674,20220731,20220817,4,3,2,2,1832.0,49.01,41.86,52.0,52.0,0,89786.31999999999,76687.52,13098.799999999988,0.14588859416445613,0.028384279475982533,2176.72,17.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2022-07-31,2022-08-17
PO-00675,20230307,20230327,2,5,2,2,307.0,95.36,83.63,29.0,29.0,0,29275.52,25674.41,3601.1100000000006,0.12300755033557048,0.09446254071661238,2425.27,20.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2023-03-07,2023-03-27
PO-00676,20230203,20230208,4,3,2,2,546.0,101.2,97.82,21.0,21.0,0,55255.200000000004,53409.719999999994,1845.4800000000105,0.0333992094861662,0.038461538461538464,2054.22,5.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-02-03,2023-02-08
PO-00677,20230822,20230911,3,5,2,1,945.0,57.01,55.14,147.0,147.0,0,53874.45,52107.3,1767.1499999999942,0.032801262936326854,0.15555555555555556,8105.58,20.0,1,52107.3,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,No,2023-08-22,2023-09-11
PO-00678,20231214,20231227,3,2,4,2,209.0,72.71,64.34,39.0,39.0,0,15196.39,13447.060000000001,1749.329999999998,0.11511483977444631,0.18660287081339713,2509.26,13.0,0,0.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Pending,Yes,2023-12-14,2023-12-27
PO-00679,20220121,,2,4,2,2,1548.0,25.03,22.87,,0.0,1,38746.44,35402.76,3343.6800000000003,0.08629644426687974,0.0,0.0,,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2022-01-21,
PO-00680,20230813,20230823,3,5,2,2,901.0,108.63,106.3,141.0,141.0,0,97875.62999999999,95776.3,2099.329999999987,0.0214489551689219,0.1564927857935627,14988.3,10.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2023-08-13,2023-08-23
PO-00681,20230125,20230211,4,4,2,2,1737.0,32.7,31.02,48.0,48.0,0,56799.9,53881.74,2918.1600000000035,0.051376146788990884,0.027633851468048358,1488.96,17.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Delivered,Yes,2023-01-25,2023-02-11
